GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100129396,0.0973262389350317,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100129405,0.0,,,,,
100129407,0.0,,,,,
100129424,0.0,,,,,
100129427,0.0,,,,,
100129460,2.5668109497806824,-0.4758242245653292,0.6904683153410774,-0.6891325988366049,0.4907398273187644,
100129464,0.0,,,,,
100129480,0.0,,,,,
100129482,18.07388136446722,0.3264600688414391,0.3433876339395073,0.950704208815364,0.3417545510563782,0.9976725059418146
100129515,0.0,,,,,
100129518,3.0748449465634775,0.25132815657728186,0.6604716052005328,0.3805283294517611,0.703553271484433,0.9976725059418146
100129520,0.0,,,,,
100129534,0.6999030597042065,0.4266420578214475,1.4080446757192506,0.3030032108913819,0.7618874146235295,
100129543,1.2112426912136847,0.9737763279619625,1.0614778507203626,0.9173779060025772,0.3589446461962228,
100129550,12.884507950188844,-0.05235984658233872,0.3357821425529859,-0.15593398202847078,0.8760850591471843,0.9976725059418146
100129583,0.0,,,,,
100129617,0.9725182665047981,1.172103356710126,1.2143637839199726,0.965199532652868,0.3344448810010002,
100129636,0.0,,,,,
100129654,0.0,,,,,
100129662,0.0,,,,,
100129669,0.0,,,,,
100129716,8.563834286974368,0.13629042769625838,0.3880849160587878,0.3511871295601009,0.7254479651024912,0.9976725059418146
100129722,0.0,,,,,
100129726,1.8940962254492164,1.0935049533168815,0.8404282550413066,1.3011282602143552,0.19321455597722426,
100129792,3.705708636105931,1.4163706875892366,0.7589217565325067,1.8662934293260962,0.06200032358792202,0.6899358680353053
100129794,0.0,,,,,
100129827,0.0,,,,,
100129842,13.44620139432267,0.43866207184528533,0.3166594088985716,1.3852803975447074,0.1659667452910466,0.9774179501514744
100129845,0.0,,,,,
100129858,0.0,,,,,
100129917,2.2546364564610046,-0.1566971379716672,0.7482668544720279,-0.20941344259092123,0.8341254997344003,
100129924,0.0,,,,,
100129931,0.706475267232643,-1.3233841514512668,1.5445387419786314,-0.8568151225238582,0.3915470667387251,
100129935,0.0,,,,,
100129961,0.3862634873264619,-0.0271798882414085,1.919333644004984,-0.014161106551903866,0.9887014493490737,
10013,64.71584543703385,0.0077719343614569185,0.2059818476972776,0.03773116149962392,0.969902030395999,0.9977429145717736
100130000,1.774326245330915,0.611273133449643,0.8395185201402495,0.7281234645633834,0.4665380112666745,
100130015,0.10077938841942882,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100130017,0.0,,,,,
100130075,0.9043453840268757,-2.5714752812298642,1.5605060180295978,-1.6478470774991216,0.09938405567671815,
100130086,0.0,,,,,
100130093,0.8733632144572034,0.29537372056009414,1.225608291860863,0.24100173156598256,0.8095537744794769,
100130148,0.0,,,,,
100130155,0.0,,,,,
100130197,0.0,,,,,
100130231,1.3788640676823363,-0.03165743618748653,0.960542114955064,-0.032957884609742,0.9737081725935601,
100130238,0.0,,,,,
100130264,0.0,,,,,
100130274,0.0,,,,,
100130275,0.0,,,,,
100130298,0.0,,,,,
100130301,0.0,,,,,
100130302,0.0,,,,,
100130311,8.510764132972028,0.5416992170048676,0.41998740689545844,1.2897987132735746,0.19712055482932267,0.9976725059418146
100130331,0.0,,,,,
100130342,0.0,,,,,
100130348,0.0,,,,,
100130357,1.4680076846060417,-0.6264344701745446,0.9736973654211964,-0.6433564395068123,0.5199928418599358,
100130370,0.0,,,,,
100130386,0.0,,,,,
100130417,0.0,,,,,
100130418,1.8959756979667914,-0.814708903725717,0.9514238065278119,-0.8563049380685238,0.3918291305817928,
